,bank,year,keyword,segment,count
0,HD Bank,2015,vay mua nhà trực tuyến,Online loan,0
0,HD Bank,2015,Online loan,Online loan,0
0,HD Bank,2015,Ngoại hối online,Online finance,0
0,HD Bank,2015,Online finance,Online finance,0
0,HD Bank,2015,smart contract,Lending platform,0
0,HD Bank,2015,Hợp đồng thông minh,Lending platform,0
0,HD Bank,2015,e-form,Lending platform,0
0,HD Bank,2015,Lending platform,Lending platform,0
0,HD Bank,2015,Inclusive credit,Inclusive credit,0
0,HD Bank,2015,Customer portrait,Customer portrait,0
0,HD Bank,2015,Mô hình hành vi,Customer portrait,0
0,HD Bank,2015,mô hình VaR,Predictive model,0
0,HD Bank,2015,Mô hình đo lường rủi ro,Predictive model,0
0,HD Bank,2015,Mô hình cảnh báo nợ,Predictive model,0
0,HD Bank,2015,Predictive model,Predictive model,0
0,HD Bank,2015,Mô hình xếp hạng tín dụng,Credit evaluation,0
0,HD Bank,2015,Credit evaluation,Credit evaluation,0
0,HD Bank,2015,Anti-fraud,Anti-fraud,0
0,HD Bank,2015,chống gian lận,Anti-fraud,0
0,HD Bank,2015,Ngân hàng trực tuyến,Online banking,0
0,HD Bank,2015,Online banking,Online banking,0
0,HD Bank,2015,ngân hàng di động,Mobile banking,0
0,HD Bank,2015,Ngân hàng trên điện thoại di động,Mobile banking,0
0,HD Bank,2015,SHB Mobile,Mobile banking,0
0,HD Bank,2015,Mobile banking,Mobile banking,3
0,HD Bank,2015,E-Mobile,Mobile banking,0
0,HD Bank,2015,One Time Password,Mobile banking,0
0,HD Bank,2015,OTP,Mobile banking,1
0,HD Bank,2015,Ebanking,Internet banking,2
0,HD Bank,2015,Internet banking,Internet banking,6
0,HD Bank,2015,SHB Mobile Banking,Bank app,0
0,HD Bank,2015,ứng dụng di động,Bank app,0
0,HD Bank,2015,ứng dụng ngân hàng số,Bank app,0
0,HD Bank,2015,ứng dụng trên điện thoại,Bank app,0
0,HD Bank,2015,ACB ONE,Bank app,0
0,HD Bank,2015,VPBank NEO,Bank app,0
0,HD Bank,2015,MyVIB,Bank app,0
0,HD Bank,2015,HDBank,Bank app,410
0,HD Bank,2015,BIDV Smart Banking,Bank app,0
0,HD Bank,2015,MB Bank,Bank app,0
0,HD Bank,2015,Vietinbank iPay,Bank app,0
0,HD Bank,2015,TPBank Mobile,Bank app,0
0,HD Bank,2015,Agribank E-Mobile Banking,Bank app,0
0,HD Bank,2015,MSB mBank,Bank app,0
0,HD Bank,2015,Eximbank EDigi,Bank app,0
0,HD Bank,2015,Sacombank Pay,Bank app,0
0,HD Bank,2015,SCB Mobile Banking,Bank app,0
0,HD Bank,2015,BAOVIET Smart,Bank app,0
0,HD Bank,2015,BAC A BANK Mobile Banking,Bank app,0
0,HD Bank,2015,NCB iziMobile,Bank app,0
0,HD Bank,2015,Liên Việt 24h,Bank app,0
0,HD Bank,2016,Nền tảng công nghệ,Nền tảng,1
0,HD Bank,2016,Nền tảng số,Nền tảng,0
0,HD Bank,2016,Hạ tầng công nghệ,Nền tảng,1
0,HD Bank,2016,Công nghệ thông tin,Công nghệ,26
0,HD Bank,2016,CNTT,Công nghệ,26
0,HD Bank,2016,Kỹ thuật công nghệ,Công nghệ,0
0,HD Bank,2016,Công nghệ ngân hàng,Công nghệ,0
0,HD Bank,2016,Công nghệ 4.0,Công nghệ,0
0,HD Bank,2016,Công nghệ tài chính,Công nghệ,0
0,HD Bank,2016,Ứng dụng công nghệ,Công nghệ,15
0,HD Bank,2016,Chuyển đổi số,Công nghệ,0
0,HD Bank,2016,phát triển công nghệ,Công nghệ,4
0,HD Bank,2016,Công nghệ Fintech,Công nghệ,0
0,HD Bank,2016,hệ thống công nghệ,Công nghệ,5
0,HD Bank,2016,digital transformation,Công nghệ,0
0,HD Bank,2016,trí tuệ nhân tạo,Artificial intelligence,0
0,HD Bank,2016,trợ lý ảo,Artificial intelligence,0
0,HD Bank,2016,Artificial intelligence,Artificial intelligence,0
0,HD Bank,2016,eKYC,Face recognition,0
0,HD Bank,2016,xác thực khuôn mặt,Face recognition,0
0,HD Bank,2016,Face recognition,Face recognition,0
0,HD Bank,2016,nhận diện giọng nói,Voice recognition,0
0,HD Bank,2016,Voice recognition,Voice recognition,0
0,HD Bank,2016,xác thực vân tay,Fingerprint recognition,1
0,HD Bank,2016,Fingerprint recognition,Fingerprint recognition,0
0,HD Bank,2016,công nghệ chuỗi khối,Blockchain,0
0,HD Bank,2016,blockchain,Blockchain,0
0,HD Bank,2016,điện toán đám mây,Cloud computing,0
0,HD Bank,2016,Hệ thống PKI,Cloud computing,0
0,HD Bank,2016,Cloud computing,Cloud computing,0
0,HD Bank,2016,Cloud service,Cloud service,0
0,HD Bank,2016,Salesforce Financial Services Cloud,Cloud service,0
0,HD Bank,2016,dịch vụ đám mây,Cloud service,0
0,HD Bank,2016,đám mây,Cloud service,0
0,HD Bank,2016,Cloud platform,Cloud platform,0
0,HD Bank,2016,nền tảng trải nghiệm đám mây,Cloud platform,0
0,HD Bank,2016,Adobe Experience Cloud,Cloud platform,0
0,HD Bank,2016,Dữ liệu (Data),Big Data,0
0,HD Bank,2016,Dữ liệu lớn,Big Data,0
0,HD Bank,2016,Big Data,Big Data,0
0,HD Bank,2016,Khoa học dữ liệu,Data mining,0
0,HD Bank,2016,Máy học,Data mining,0
0,HD Bank,2016,Data mining,Data mining,0
0,HD Bank,2016,Mô hình dữ liệu,Data visualization,0
0,HD Bank,2016,Dữ liệu và phân tích,Data visualization,0
0,HD Bank,2016,phân tích dữ liệu,Data visualization,0
0,HD Bank,2016,Data visualization,Data visualization,0
0,HD Bank,2016,Thanh toán trực tuyến,Online Payment,2
0,HD Bank,2016,Chuyển tiền trên kênh số,Online Payment,0
0,HD Bank,2016,Thanh toán không tiếp xúc,Online Payment,0
0,HD Bank,2016,Thanh toán điện tử,Online Payment,1
0,HD Bank,2016,Thanh toán ECOM,Online Payment,0
0,HD Bank,2016,Giao dịch công nghệ số,Online Payment,0
0,HD Bank,2016,Giao dịch trực tuyến,Online Payment,0
0,HD Bank,2016,Dịch vụ trực tuyến,Online Payment,0
0,HD Bank,2016,Online Payment,Online Payment,0
0,HD Bank,2016,Chuyển tiền qua số điện thoại,Mobile Payment,0
0,HD Bank,2016,Mobile Payment,Mobile Payment,0
0,HD Bank,2016,SMS,Mobile Payment,1
0,HD Bank,2016,QR Code,QR code payment,0
0,HD Bank,2016,mã QR,QR code payment,0
0,HD Bank,2016,VietQR,QR code payment,0
0,HD Bank,2016,Không dùng tiền mặt,Digital wallet,2
0,HD Bank,2016,Ví điện tử,Digital wallet,0
0,HD Bank,2016,Tài khoản trực tuyến,Digital wallet,0
0,HD Bank,2016,Digital wallet,Digital wallet,0
0,HD Bank,2016,Tiền gửi có kỳ hạn trực tuyến,Online loan,0
0,HD Bank,2016,vay mua nhà trực tuyến,Online loan,0
0,HD Bank,2016,Online loan,Online loan,0
0,HD Bank,2016,Ngoại hối online,Online finance,0
0,HD Bank,2016,Online finance,Online finance,0
0,HD Bank,2016,smart contract,Lending platform,0
0,HD Bank,2016,Hợp đồng thông minh,Lending platform,0
0,HD Bank,2016,e-form,Lending platform,0
0,HD Bank,2016,Lending platform,Lending platform,0
0,HD Bank,2016,Inclusive credit,Inclusive credit,0
0,HD Bank,2016,Customer portrait,Customer portrait,0
0,HD Bank,2016,Mô hình hành vi,Customer portrait,0
0,HD Bank,2016,mô hình VaR,Predictive model,0
0,HD Bank,2016,Mô hình đo lường rủi ro,Predictive model,0
0,HD Bank,2016,Mô hình cảnh báo nợ,Predictive model,0
0,HD Bank,2016,Predictive model,Predictive model,0
0,HD Bank,2016,Mô hình xếp hạng tín dụng,Credit evaluation,0
0,HD Bank,2016,Credit evaluation,Credit evaluation,0
0,HD Bank,2016,Anti-fraud,Anti-fraud,0
0,HD Bank,2016,chống gian lận,Anti-fraud,0
0,HD Bank,2016,Ngân hàng trực tuyến,Online banking,0
0,HD Bank,2016,Online banking,Online banking,0
0,HD Bank,2016,ngân hàng di động,Mobile banking,0
0,HD Bank,2016,Ngân hàng trên điện thoại di động,Mobile banking,0
0,HD Bank,2016,SHB Mobile,Mobile banking,0
0,HD Bank,2016,Mobile banking,Mobile banking,3
0,HD Bank,2016,E-Mobile,Mobile banking,0
0,HD Bank,2016,One Time Password,Mobile banking,0
0,HD Bank,2016,OTP,Mobile banking,1
0,HD Bank,2016,Ebanking,Internet banking,2
0,HD Bank,2016,Internet banking,Internet banking,7
0,HD Bank,2016,SHB Mobile Banking,Bank app,0
0,HD Bank,2016,ứng dụng di động,Bank app,1
0,HD Bank,2016,ứng dụng ngân hàng số,Bank app,0
0,HD Bank,2016,ứng dụng trên điện thoại,Bank app,0
0,HD Bank,2016,ACB ONE,Bank app,0
0,HD Bank,2016,VPBank NEO,Bank app,0
0,HD Bank,2016,MyVIB,Bank app,0
0,HD Bank,2016,HDBank,Bank app,466
0,HD Bank,2016,BIDV Smart Banking,Bank app,0
0,HD Bank,2016,MB Bank,Bank app,0
0,HD Bank,2016,Vietinbank iPay,Bank app,0
0,HD Bank,2016,TPBank Mobile,Bank app,0
0,HD Bank,2016,Agribank E-Mobile Banking,Bank app,0
0,HD Bank,2016,MSB mBank,Bank app,0
0,HD Bank,2016,Eximbank EDigi,Bank app,0
0,HD Bank,2016,Sacombank Pay,Bank app,0
0,HD Bank,2016,SCB Mobile Banking,Bank app,0
0,HD Bank,2016,BAOVIET Smart,Bank app,0
0,HD Bank,2016,BAC A BANK Mobile Banking,Bank app,0
0,HD Bank,2016,NCB iziMobile,Bank app,0
0,HD Bank,2016,Liên Việt 24h,Bank app,0
0,HD Bank,2017,Nền tảng công nghệ,Nền tảng,1
0,HD Bank,2017,Nền tảng số,Nền tảng,0
0,HD Bank,2017,Hạ tầng công nghệ,Nền tảng,0
0,HD Bank,2017,Công nghệ thông tin,Công nghệ,22
0,HD Bank,2017,CNTT,Công nghệ,2
0,HD Bank,2017,Kỹ thuật công nghệ,Công nghệ,0
0,HD Bank,2017,Công nghệ ngân hàng,Công nghệ,2
0,HD Bank,2017,Công nghệ 4.0,Công nghệ,1
0,HD Bank,2017,Công nghệ tài chính,Công nghệ,0
0,HD Bank,2017,Ứng dụng công nghệ,Công nghệ,3
0,HD Bank,2017,Chuyển đổi số,Công nghệ,0
0,HD Bank,2017,phát triển công nghệ,Công nghệ,1
0,HD Bank,2017,Công nghệ Fintech,Công nghệ,0
0,HD Bank,2017,hệ thống công nghệ,Công nghệ,4
0,HD Bank,2017,digital transformation,Công nghệ,0
0,HD Bank,2017,trí tuệ nhân tạo,Artificial intelligence,0
0,HD Bank,2017,trợ lý ảo,Artificial intelligence,0
0,HD Bank,2017,Artificial intelligence,Artificial intelligence,0
0,HD Bank,2017,eKYC,Face recognition,0
0,HD Bank,2017,xác thực khuôn mặt,Face recognition,0
0,HD Bank,2017,Face recognition,Face recognition,0
0,HD Bank,2017,nhận diện giọng nói,Voice recognition,0
0,HD Bank,2017,Voice recognition,Voice recognition,0
0,HD Bank,2017,xác thực vân tay,Fingerprint recognition,0
0,HD Bank,2017,Fingerprint recognition,Fingerprint recognition,0
0,HD Bank,2017,công nghệ chuỗi khối,Blockchain,0
0,HD Bank,2017,blockchain,Blockchain,0
0,HD Bank,2017,điện toán đám mây,Cloud computing,0
0,HD Bank,2017,Hệ thống PKI,Cloud computing,0
0,HD Bank,2017,Cloud computing,Cloud computing,0
0,HD Bank,2017,Cloud service,Cloud service,0
0,HD Bank,2017,Salesforce Financial Services Cloud,Cloud service,0
0,HD Bank,2017,dịch vụ đám mây,Cloud service,0
0,HD Bank,2017,đám mây,Cloud service,0
0,HD Bank,2017,Cloud platform,Cloud platform,0
0,HD Bank,2017,nền tảng trải nghiệm đám mây,Cloud platform,0
0,HD Bank,2017,Adobe Experience Cloud,Cloud platform,0
0,HD Bank,2017,Dữ liệu (Data),Big Data,0
0,HD Bank,2017,Dữ liệu lớn,Big Data,0
0,HD Bank,2017,Big Data,Big Data,1
0,HD Bank,2017,Khoa học dữ liệu,Data mining,0
0,HD Bank,2017,Máy học,Data mining,0
0,HD Bank,2017,Data mining,Data mining,0
0,HD Bank,2017,Mô hình dữ liệu,Data visualization,0
0,HD Bank,2017,Dữ liệu và phân tích,Data visualization,0
0,HD Bank,2017,phân tích dữ liệu,Data visualization,0
0,HD Bank,2017,Data visualization,Data visualization,0
0,HD Bank,2017,Thanh toán trực tuyến,Online Payment,0
0,HD Bank,2017,Chuyển tiền trên kênh số,Online Payment,0
0,HD Bank,2017,Thanh toán không tiếp xúc,Online Payment,0
0,HD Bank,2017,Thanh toán điện tử,Online Payment,3
0,HD Bank,2017,Thanh toán ECOM,Online Payment,0
0,HD Bank,2017,Giao dịch công nghệ số,Online Payment,0
0,HD Bank,2017,Giao dịch trực tuyến,Online Payment,1
0,HD Bank,2017,Dịch vụ trực tuyến,Online Payment,0
0,HD Bank,2017,Online Payment,Online Payment,0
0,HD Bank,2017,Chuyển tiền qua số điện thoại,Mobile Payment,0
0,HD Bank,2017,Mobile Payment,Mobile Payment,0
0,HD Bank,2017,SMS,Mobile Payment,0
0,HD Bank,2017,QR Code,QR code payment,1
0,HD Bank,2017,mã QR,QR code payment,0
0,HD Bank,2017,VietQR,QR code payment,0
0,HD Bank,2017,Không dùng tiền mặt,Digital wallet,0
0,HD Bank,2017,Ví điện tử,Digital wallet,0
0,HD Bank,2017,Tài khoản trực tuyến,Digital wallet,0
0,HD Bank,2017,Digital wallet,Digital wallet,0
0,HD Bank,2017,Tiền gửi có kỳ hạn trực tuyến,Online loan,0
0,HD Bank,2017,vay mua nhà trực tuyến,Online loan,0
0,HD Bank,2017,Online loan,Online loan,0
0,HD Bank,2017,Ngoại hối online,Online finance,0
0,HD Bank,2017,Online finance,Online finance,0
0,HD Bank,2017,smart contract,Lending platform,0
0,HD Bank,2017,Hợp đồng thông minh,Lending platform,0
0,HD Bank,2017,e-form,Lending platform,0
0,HD Bank,2017,Lending platform,Lending platform,0
0,HD Bank,2017,Inclusive credit,Inclusive credit,0
0,HD Bank,2017,Customer portrait,Customer portrait,0
0,HD Bank,2017,Mô hình hành vi,Customer portrait,0
0,HD Bank,2017,mô hình VaR,Predictive model,0
0,HD Bank,2017,Mô hình đo lường rủi ro,Predictive model,0
0,HD Bank,2017,Mô hình cảnh báo nợ,Predictive model,0
0,HD Bank,2017,Predictive model,Predictive model,0
0,HD Bank,2017,Mô hình xếp hạng tín dụng,Credit evaluation,0
0,HD Bank,2017,Credit evaluation,Credit evaluation,0
0,HD Bank,2017,Anti-fraud,Anti-fraud,0
0,HD Bank,2017,chống gian lận,Anti-fraud,0
0,HD Bank,2017,Ngân hàng trực tuyến,Online banking,0
0,HD Bank,2017,Online banking,Online banking,0
0,HD Bank,2017,ngân hàng di động,Mobile banking,0
0,HD Bank,2017,Ngân hàng trên điện thoại di động,Mobile banking,0
0,HD Bank,2017,SHB Mobile,Mobile banking,0
0,HD Bank,2017,Mobile banking,Mobile banking,0
0,HD Bank,2017,E-Mobile,Mobile banking,0
0,HD Bank,2017,One Time Password,Mobile banking,0
0,HD Bank,2017,OTP,Mobile banking,0
0,HD Bank,2017,Ebanking,Internet banking,0
0,HD Bank,2017,Internet banking,Internet banking,3
0,HD Bank,2017,SHB Mobile Banking,Bank app,0
0,HD Bank,2017,ứng dụng di động,Bank app,1
0,HD Bank,2017,ứng dụng ngân hàng số,Bank app,0
0,HD Bank,2017,ứng dụng trên điện thoại,Bank app,0
0,HD Bank,2017,ACB ONE,Bank app,0
0,HD Bank,2017,VPBank NEO,Bank app,0
0,HD Bank,2017,MyVIB,Bank app,0
0,HD Bank,2017,HDBank,Bank app,1002
0,HD Bank,2017,BIDV Smart Banking,Bank app,0
0,HD Bank,2017,MB Bank,Bank app,0
0,HD Bank,2017,Vietinbank iPay,Bank app,0
0,HD Bank,2017,TPBank Mobile,Bank app,0
0,HD Bank,2017,Agribank E-Mobile Banking,Bank app,0
0,HD Bank,2017,MSB mBank,Bank app,0
0,HD Bank,2017,Eximbank EDigi,Bank app,0
0,HD Bank,2017,Sacombank Pay,Bank app,0
0,HD Bank,2017,SCB Mobile Banking,Bank app,0
0,HD Bank,2017,BAOVIET Smart,Bank app,0
0,HD Bank,2017,BAC A BANK Mobile Banking,Bank app,0
0,HD Bank,2017,NCB iziMobile,Bank app,0
0,HD Bank,2017,Liên Việt 24h,Bank app,0
0,HD Bank,2021,Nền tảng công nghệ,Nền tảng,2
0,HD Bank,2021,Nền tảng số,Nền tảng,2
0,HD Bank,2021,Hạ tầng công nghệ,Nền tảng,0
0,HD Bank,2021,Công nghệ thông tin,Công nghệ,3
0,HD Bank,2021,CNTT,Công nghệ,1
0,HD Bank,2021,Kỹ thuật công nghệ,Công nghệ,0
0,HD Bank,2021,Công nghệ ngân hàng,Công nghệ,2
0,HD Bank,2021,Công nghệ 4.0,Công nghệ,0
0,HD Bank,2021,Công nghệ tài chính,Công nghệ,0
0,HD Bank,2021,Ứng dụng công nghệ,Công nghệ,9
0,HD Bank,2021,Chuyển đổi số,Công nghệ,28
0,HD Bank,2021,phát triển công nghệ,Công nghệ,0
0,HD Bank,2021,Công nghệ Fintech,Công nghệ,0
0,HD Bank,2021,hệ thống công nghệ,Công nghệ,2
0,HD Bank,2021,digital transformation,Công nghệ,2
0,HD Bank,2021,trí tuệ nhân tạo,Artificial intelligence,0
0,HD Bank,2021,trợ lý ảo,Artificial intelligence,1
0,HD Bank,2021,Artificial intelligence,Artificial intelligence,0
0,HD Bank,2021,eKYC,Face recognition,11
0,HD Bank,2021,xác thực khuôn mặt,Face recognition,0
0,HD Bank,2021,Face recognition,Face recognition,0
0,HD Bank,2021,nhận diện giọng nói,Voice recognition,0
0,HD Bank,2021,Voice recognition,Voice recognition,0
0,HD Bank,2021,xác thực vân tay,Fingerprint recognition,0
0,HD Bank,2021,Fingerprint recognition,Fingerprint recognition,0
0,HD Bank,2021,công nghệ chuỗi khối,Blockchain,0
0,HD Bank,2021,blockchain,Blockchain,0
0,HD Bank,2021,điện toán đám mây,Cloud computing,1
0,HD Bank,2021,Hệ thống PKI,Cloud computing,0
0,HD Bank,2021,Cloud computing,Cloud computing,0
0,HD Bank,2021,Cloud service,Cloud service,0
0,HD Bank,2021,Salesforce Financial Services Cloud,Cloud service,0
0,HD Bank,2021,dịch vụ đám mây,Cloud service,0
0,HD Bank,2021,đám mây,Cloud service,2
0,HD Bank,2021,Cloud platform,Cloud platform,0
0,HD Bank,2021,nền tảng trải nghiệm đám mây,Cloud platform,0
0,HD Bank,2021,Adobe Experience Cloud,Cloud platform,0
0,HD Bank,2021,Dữ liệu (Data),Big Data,0
0,HD Bank,2021,Dữ liệu lớn,Big Data,2
0,HD Bank,2021,Big Data,Big Data,4
0,HD Bank,2021,Khoa học dữ liệu,Data mining,0
0,HD Bank,2021,Máy học,Data mining,1
0,HD Bank,2021,Data mining,Data mining,0
0,HD Bank,2021,Mô hình dữ liệu,Data visualization,1
0,HD Bank,2021,Dữ liệu và phân tích,Data visualization,0
0,HD Bank,2021,phân tích dữ liệu,Data visualization,0
0,HD Bank,2021,Data visualization,Data visualization,0
0,HD Bank,2021,Thanh toán trực tuyến,Online Payment,0
0,HD Bank,2021,Chuyển tiền trên kênh số,Online Payment,0
0,HD Bank,2021,Thanh toán không tiếp xúc,Online Payment,0
0,HD Bank,2021,Thanh toán điện tử,Online Payment,0
0,HD Bank,2021,Thanh toán ECOM,Online Payment,0
0,HD Bank,2021,Giao dịch công nghệ số,Online Payment,0
0,HD Bank,2021,Giao dịch trực tuyến,Online Payment,0
0,HD Bank,2021,Dịch vụ trực tuyến,Online Payment,0
0,HD Bank,2021,Online Payment,Online Payment,0
0,HD Bank,2021,Chuyển tiền qua số điện thoại,Mobile Payment,0
0,HD Bank,2021,Mobile Payment,Mobile Payment,0
0,HD Bank,2021,SMS,Mobile Payment,3
0,HD Bank,2021,QR Code,QR code payment,2
0,HD Bank,2021,mã QR,QR code payment,1
0,HD Bank,2021,VietQR,QR code payment,0
0,HD Bank,2021,Không dùng tiền mặt,Digital wallet,0
0,HD Bank,2021,Ví điện tử,Digital wallet,1
0,HD Bank,2021,Tài khoản trực tuyến,Digital wallet,0
0,HD Bank,2021,Digital wallet,Digital wallet,0
0,HD Bank,2021,Tiền gửi có kỳ hạn trực tuyến,Online loan,0
0,HD Bank,2021,vay mua nhà trực tuyến,Online loan,0
0,HD Bank,2021,Online loan,Online loan,0
0,HD Bank,2021,Ngoại hối online,Online finance,0
0,HD Bank,2021,Online finance,Online finance,0
0,HD Bank,2021,smart contract,Lending platform,0
0,HD Bank,2021,Hợp đồng thông minh,Lending platform,0
0,HD Bank,2021,e-form,Lending platform,0
0,HD Bank,2021,Lending platform,Lending platform,0
0,HD Bank,2021,Inclusive credit,Inclusive credit,0
0,HD Bank,2021,Customer portrait,Customer portrait,0
0,HD Bank,2021,Mô hình hành vi,Customer portrait,0
0,HD Bank,2021,mô hình VaR,Predictive model,0
0,HD Bank,2021,Mô hình đo lường rủi ro,Predictive model,0
0,HD Bank,2021,Mô hình cảnh báo nợ,Predictive model,0
0,HD Bank,2021,Predictive model,Predictive model,0
0,HD Bank,2021,Mô hình xếp hạng tín dụng,Credit evaluation,0
0,HD Bank,2021,Credit evaluation,Credit evaluation,0
0,HD Bank,2021,Anti-fraud,Anti-fraud,0
0,HD Bank,2021,chống gian lận,Anti-fraud,0
0,HD Bank,2021,Ngân hàng trực tuyến,Online banking,0
0,HD Bank,2021,Online banking,Online banking,0
0,HD Bank,2021,ngân hàng di động,Mobile banking,0
0,HD Bank,2021,Ngân hàng trên điện thoại di động,Mobile banking,0
0,HD Bank,2021,SHB Mobile,Mobile banking,0
0,HD Bank,2021,Mobile banking,Mobile banking,1
0,HD Bank,2021,E-Mobile,Mobile banking,0
0,HD Bank,2021,One Time Password,Mobile banking,0
0,HD Bank,2021,OTP,Mobile banking,0
0,HD Bank,2021,Ebanking,Internet banking,3
0,HD Bank,2021,Internet banking,Internet banking,3
0,HD Bank,2021,SHB Mobile Banking,Bank app,0
0,HD Bank,2021,ứng dụng di động,Bank app,0
0,HD Bank,2021,ứng dụng ngân hàng số,Bank app,0
0,HD Bank,2021,ứng dụng trên điện thoại,Bank app,0
0,HD Bank,2021,ACB ONE,Bank app,0
0,HD Bank,2021,VPBank NEO,Bank app,0
0,HD Bank,2021,MyVIB,Bank app,0
0,HD Bank,2021,HDBank,Bank app,897
0,HD Bank,2021,BIDV Smart Banking,Bank app,0
0,HD Bank,2021,MB Bank,Bank app,0
0,HD Bank,2021,Vietinbank iPay,Bank app,0
0,HD Bank,2021,TPBank Mobile,Bank app,0
0,HD Bank,2021,Agribank E-Mobile Banking,Bank app,0
0,HD Bank,2021,MSB mBank,Bank app,0
0,HD Bank,2021,Eximbank EDigi,Bank app,0
0,HD Bank,2021,Sacombank Pay,Bank app,0
0,HD Bank,2021,SCB Mobile Banking,Bank app,0
0,HD Bank,2021,BAOVIET Smart,Bank app,0
0,HD Bank,2021,BAC A BANK Mobile Banking,Bank app,0
0,HD Bank,2021,NCB iziMobile,Bank app,0
0,HD Bank,2021,Liên Việt 24h,Bank app,0
0,HD Bank,2022,Nền tảng công nghệ,Nền tảng,0
0,HD Bank,2022,Nền tảng số,Nền tảng,0
0,HD Bank,2022,Hạ tầng công nghệ,Nền tảng,0
0,HD Bank,2022,Công nghệ thông tin,Công nghệ,0
0,HD Bank,2022,CNTT,Công nghệ,0
0,HD Bank,2022,Kỹ thuật công nghệ,Công nghệ,0
0,HD Bank,2022,Công nghệ ngân hàng,Công nghệ,0
0,HD Bank,2022,Công nghệ 4.0,Công nghệ,0
0,HD Bank,2022,Công nghệ tài chính,Công nghệ,0
